title,artist,album,isrc,isFound
RUN,"Ski Mask the Slump God","BEWARE THE BOOK OF ELI",USUM71806173,0
Beno!,"Playboi Carti","Whole Lotta Red",USUM72024692,0
"No Surburban","Sheff G","No Surburban",TCADD1770577,0
"It's Been Hurting All The Way With You Joanna",Moneybrother,"Blood Panic",SEVHC0305020,0
"Ya Don't Stop","Souls of Mischief","Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas",USJI10300849,0
"Well Done",Idles,Brutalism,GBKPL1670564,0
"In the Aeroplane Over the Sea","Neutral Milk Hotel","In the Aeroplane Over the Sea",USMRG0316017,0
"Tell Them (feat. Moses Sumney & Metro Boomin)","James Blake, Moses Sumney, Metro Boomin","Assume Form",GBUM71807984,0
"Queen Of This Shit","Quay Dash","Queen Of This Shit",GBLFP1782088,0
"Real's Not Real","King Gizzard The Lizard Wizard","Fishing For Fishies",AUTZK1800040,0
"BAGDAD (Cap.7: Liturgia)",Rosalía,"El Mal Querer",ES5021800572,0
"BALL LIKE ME TOO","EST Gee",MAD,USUM72303133,0
"THE ONE & ONLY","EST Gee",MAD,USUM72303136,0
"SLAM DUNK (FEAT. YOUNG SCOOTER)","EST Gee, Young Scooter",MAD,USUM72303137,0
"STAY FOCUSED","EST Gee",MAD,USUM72303138,0
"DROP TOP","EST Gee",MAD,USUM72303144,0
"25MIN FREESTYLE","EST Gee","25MIN FREESTYLE",USUM72303550,0
"HOTBOYS (feat. Boosie Badazz)","EST Gee",MAD,USUM72303141,0
US,"EST Gee",MAD,USUM72303147,0
"IF I STOP NOW","EST Gee","IF I STOP NOW",USUM72300756,0
"LIE TO ME SOME MORE","EST Gee",MAD,USUM72303151,0
"KADAS SONG","EST Gee, Kada",MAD,USUM72303152,0
"Florida Water (feat. Luh Tyler)","Danny Towers, DJ Scheme, Ski Mask The Slump God, Luh Tyler","Florida Water (feat. Luh Tyler)",USUYG1468412,0
"Palace & Main",kent,"Du & jag döden",SEBMC0500028,0
Family,"Shapednoise, Armand Hammer","Absurd Matter",DEG932302017,0
"Sir Benni Miles","Armand Hammer, The Alchemist",Haram,QM4TX2112199,0
"Roaches Don't Fly","Armand Hammer, The Alchemist",Haram,QM4TX2112200,0
"Black Sunlight","Armand Hammer, The Alchemist, KAYANA",Haram,QM4TX2112201,0
"Indian Summer","Armand Hammer The Alchemist",Haram,QM4TX2112202,0
"Actin' Dumb","CEO Trayle","The Collection Vol. 2",QZJ842002877,0
"Pardon My Playa","CEO Trayle","The Collection Vol. 2",QZJ842002878,0
"Meant 4 You","CEO Trayle","The Collection Vol. 2",QZJ842002879,0
"Ain't Yo Business","CEO Trayle","The Collection Vol. 2",QZJ842002880,0
"Sick Of Me 2","CEO Trayle","The Collection Vol. 2",QZJ842002881,0
Substance,"CEO Trayle","The Collection Vol. 2",QZJ842002882,0
"Make Me Rich","CEO Trayle","The Collection Vol. 2",QZJ842002883,0
"Marni Barbie","CEO Trayle","The Collection Vol. 2",QZJ842002884,0
Withdrawals,"CEO Trayle","The Collection Vol. 2",QZJ842002885,0
"CraxkFlow II","CEO Trayle","The Collection Vol. 2",QZJ842002886,0
"Song Cry","CEO Trayle","Song Cry",QZJ842002469,0
"Brody Trippin","CEO Trayle, Babydrill","Brody Trippin",QZJ842002713,0
"Kome On","D. Savage","Kome On",USUYG1464169,0
xXxtortion,"CEO Trayle",xXxtortion,QZJ842003312,0
"Special K","BLP KOSHER","Special K",QZWA32200230,0
"Do You Wanna Get High?",Weezer,"Weezer (White Album)",USA2P1539006,0
"Onnat Shit Again",MikeJack3200,"Onnat Shit Again",QZHN62263498,0
"How It Go","1100 Himself","How It Go",QZTAT2112610,0
"E S 7 M Freestyle",Talibando,"E S 7 M",TCAEG1982028,0
"По краю острова","Ploho, Molchat Doma","По краю острова",RUA0G1900985,0
Delirium,"Neko Case, k.d. lang, Laura Veirs",case/lang/veirs,USEP41607005,0
Teardrops,"Bring Me the Horizon",Teardrops,GBARL2001273,0
"Welcome To Earth (Pollywog)","Sturgill Simpson","A Sailor's Guide to Earth",USAT21600539,0
"Us and Them","Derek Pope","Us and Them",USUYG1246110,0
Snakes,"$Wagg Dinero",Snakes,TCABU1447668,0
"Hey, Snow White",Destroyer,"This Night",USMRG0349006,0
"Till I Get It",Devour,Different,USUYG1206283,0
Superbowl,"Chuuwee, Trizz",Superbowl,USLD91715287,0
Cremosa,"Banda Uó",Veneno,BRDEP1500314,0
"Ode To Nujabes","Funky DL","Ode To Nujabes",GBKPL1134842,0
Badboi,"Triple One",Badboi,QM6P41918385,0
Desire,Ought,"Room Inside the World",USMRG1860805,0
Cadillactica,"Big K.R.I.T.","Cadillactica (Deluxe)",USUM71414570,0
"Sad and Evil Woman","Sunnyland Slim, Bonnie Lee","She's Got A Thing Goin' On",USA560574554,0
"White Gum",Iglooghost,"Neō Wax Bloom",US25X1091219,0
Tillfälligheter,"Veronica Maggio",Tillfälligheter,SEUM71900174,0
"Bando Diaries (Remix) [feat. ONEFOUR, Kekra, Noizy & DIVINE]","dutchavelli, ONEFOUR, Kekra, Noizy, DIVINE","Bando Diaries (Remix) [feat. ONEFOUR, Kekra, Noizy & DIVINE]",GBAYE2000997,0
"Distance (feat. Joey Bada$$, Issa Gold & Erick The Architect)","Beast Coast, Joey Bada$$, Flatbush Zombies, Issa Gold, Erick the Architect, Powers Pleasant","Escape From New York",USSM11903514,0
"Call To Arms","Sturgill Simpson","A Sailor's Guide to Earth",USAT21600547,0
"Lincoln Way Nights (Shop)",Stalley,"Lincoln Way Nights",QM6MZ1780688,0
"When You Die",MGMT,"Little Dark Age",USSM11707036,0
"A Pagan Place","The Waterboys","A Pagan Place",GBAYK0200064,0
Lifestyles,"Sean Nicholas Savage",Yummycoma,CA21O1706303,0
"Playing in the Wind","French Montana","Cocaine Konvicts",USQY51189258,0
RUN,"Abhi The Nomad",RUN,QZTLA2369784,0
"She Knows About Me","Roy Woods","Waking at Dawn",USWB11601146,0
"Bust Back","Duffle Bag Buru","Whole Bag",QZANL1735644,0
Xingu,Noporn,Noporn,BRSGP0500015,0
"Suden Tunti",Moonsorrow,"Jumalten Aika",US4E41622603,0
"Drug Dealers Anonymous","Pusha T","Drug Dealers Anonymous",USUM71605133,0
"Black Tears","Heaven Shall Burn","Iconoclast (Pt. 1: The Final Resistance)",US4E40844509,0
"Mammas gata","Promoe feat. Timbuktu, Supreme  Andreas Grega",Kråksången,SEBGA1300188,0
Paramedic!,"SOB X RBE","Black Panther The Album Music From And Inspired By",USUM71714105,0
"Szechuan Peppercorns","Meyhem Lauren, DJ Muggs, Action Bronson, Hologram","Gems from the Equinox",GBWWP1703196,0
"Making The Band (Danity Kane)","Earl Sweatshirt","Making The Band (Danity Kane)",USWB12303459,0
"World Domination","Joey Bada$$",1999,USUYG1202490,0
"Human Carrying Capacity","Harms Way","Human Carrying Capacity",USMBR1812812,0
"Jerome J Wiggins","K Mackay","K Mackay",USHM81210926,0
Oblivion,Grimes,Visions,CA21O1200003,0
"Pizza Shop Extended",IDK,IWASVERYBAD,QM4HH1750036,0
"Spaceships & Hoodbitches","Iceberg Black","Ice Age",QM42K1848822,0
America,Bekon,"Get With The Times",GBWWP1703442,0
"She's a Rainbow [Stereo Full Version] (Intro)","The Rolling Stones","Their Satanic Majesties Request",USA176710230,0
"It Ain't Safe",Skepta,Konnichiwa,GBSYA1400010,0
"To the Unknown Man",Vangelis,Spiral,GBARL7700005,0
"Electric Slide","Big Swag, BabyTron","Electric Slide",TCAGR2275587,0
"Erica Kane","Speaker Knockerz","Married to the Money II #Mttm2",TCABZ1449412,0
"Stranger's Kiss (Duet with Angel Olsen)","Alex Cameron, Angel Olsen","Forced Witness",US38W1733604,0
"As the Sun Still Burns Away (2017 Remaster)","Ten Years After","Cricklewood Green",UKKP21700098,0
Happy,Bdrmm,Happy,GB8FC2000009,0
"Bad Disease","STIFF RICHARDS",DIG,QZ8LD1926645,0
"FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)","Tyler, The Creator, Roy Ayers, Syd, Kali Uchis","Cherry Bomb",USQX91500707,0
"U Mad","Jonah Cruzz","Ordinary Nigga",TCACC1484468,0
"Stuck Inside of Mobile With the Memphis Blues Again","Bob Dylan","Blonde on Blonde",USSM19921963,0
"Teenage Bliss",Kite,"Teenage Bliss",SE6I32047312,0
"No Quarter","Led Zeppelin","Houses of the Holy",USAT21300896,0
"Black Lagoon","Still Corners","Slow Air",QZCWY1800005,0
"Fly High","Lil Durk","Signed to the Streets 2",USUYG1140617,0
"The Continuing Story of Bungalow Bill (2018 mix)","The Beatles","The Beatles [White Album]",GBAYE0601649,0
anthems,"Charli XCX","How I'm Feeling Now",GBAHS2000220,0
"Microphone Master","Das EFX","The Very Best Of Das EFX",USEE10181413,0
"Bad Apple",Basement,Colourmeinkindness,USQU71206105,0
"Same Problems?","A$AP Rocky","Same Problems?",USRC12204908,0
Pharsyde,"A$AP Rocky",AT.LONG.LAST.A$AP,USRC11500801,0
"Holy Ghost (feat. Joe Fox)","A$AP Rocky",AT.LONG.LAST.A$AP,USRC11500783,0
"Fine Whine","A$AP Rocky",AT.LONG.LAST.A$AP,USRC11500787,0
"Acid Drip","A$AP Rocky",LIVE.LOVE.A$AP,USRC12103094,0
"Purple Swag","A$AP Rocky","Purple Swag - Single",USRC11101092,0
Peso,"A$AP Rocky","Peso - Single",USRC11101084,0
"Old English","Young Thug","Old English",QM8RL1400001,0
"10 Chickens (Bonus Track)","Freddie Gibbs","Shadow of a Doubt",USUYG1084380,0
"Parade on Cleveland (feat. Drake)","Young Thug, Drake","BUSINESS IS BUSINESS",USAT22306742,0
"Money On The Dresser","Young Thug","BUSINESS IS BUSINESS",USAT22306743,0
"Gucci Grocery Bag","Young Thug","BUSINESS IS BUSINESS",USAT22306744,0
"Cars Bring Me Out (feat. Future)","Young Thug, Future","BUSINESS IS BUSINESS",USAT22306745,0
"Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti)","Young Thug, 21 Savage, Travis Scott, Yak Gotti","BUSINESS IS BUSINESS",USAT22306746,0
"Uncle M","Young Thug","BUSINESS IS BUSINESS",USAT22306747,0
"Abracadabra (feat. Travis Scott)","Young Thug","BUSINESS IS BUSINESS",USAT22306748,0
"Went Thru It","Young Thug","BUSINESS IS BUSINESS",USAT22306749,0
"Oh U Went (feat. Drake)","Young Thug, Drake","BUSINESS IS BUSINESS",USAT22306750,0
"Want Me Dead (feat. 21 Savage)","Young Thug","BUSINESS IS BUSINESS",USAT22306751,0
"Hellcat Kenny (feat. Lil Uzi Vert)","Young Thug","BUSINESS IS BUSINESS",USAT22306752,0
"Mad Dog","Young Thug","BUSINESS IS BUSINESS",USAT22306754,0
Jonesboro,"Young Thug","BUSINESS IS BUSINESS",USAT22306755,0
"Hoodie (feat. BSlime & Lil Gotit)","Young Thug","BUSINESS IS BUSINESS",USAT22306756,0
"Global Access (feat. Nate Ruess)","Young Thug","BUSINESS IS BUSINESS",USAT22306757,0
Filler,"Minor Threat","First Two Seven Inches",US35U1301201,0
"Flaming Telepaths","Blue Öyster Cult","Secret Treaties",USSM17300841,0
Molly,"Lil Pump","Lil Pump",USWB11701209,0
Leatherface,"Robb Bank$","Year Of The Savage",QMCE31500410,0
Demons,"Hayley Kiyoko","I'm Too Sensitive for This Shit - EP",USAT21905496,0
"One More",Yaeji,"One More - Single",QMB621800101,0
"Freakin' U Out","Antarctigo Vespucci","Love in the Time of E-Mail",US3R41836907,0
"Hey Brother (Do Unto Others)","The Family Daptone","Hey Brother (Do Unto Others) / Soul Fugue",QM6MZ1985574,0
Shine,Buddy,"Harlan & Alondra (Deluxe)",USUYG1118851,0
Raiigin,Bison,"You Are Not the Ocean You Are the Patient",DEZ651707086,0
CS,"Lil Uzi Vert","Pink Tape",USAT22306862,0
"Werewolf (feat. Bring Me The Horizon)","Lil Uzi Vert, Bring Me The Horizon","Werewolf (feat. Bring Me The Horizon)",USAT22306863,0
"Endless Fashion (feat. Nicki Minaj)","Lil Uzi Vert, Nicki Minaj","Pink Tape",USAT22306857,0
"Pluto to Mars","Lil Uzi Vert","Pink Tape",USAT22306864,0
"Macoroni Time","Chief Keef","The Leek (Vol. 2)",USZEG1500784,0
"I Ain't Done Turnin Up","Chief Keef","The Leek (Vol. 2)",USZEG1500785,0
"Rider (feat. Wiz Khalifa)","Chief Keef","The Leek (Vol. 2)",USZEG1500779,0
"Morgan Tracy","Chief Keef","The Leek (Vol. 2)",USZEG1500780,0
"Love No Thotties","Chief Keef","The Leek (Vol. 2)",USZEG1500781,0
Killer,"Chief Keef","The Leek (Vol. 2)",USZEG1500782,0
"April Fools","Chief Keef","The Leek (Vol. 2)",USZEG1500783,0
"First Day Out","Chief Keef","The Leek (Vol. 2)",USZEG1500786,0
Doctor,"Chief Keef","The Leek (Vol. 2)",USZEG1500787,0
"No Hook Gang (feat. Andy Milonakis)","Chief Keef","The Leek (Vol. 2)",USZEG1500788,0
"Three Zero Zero","Chief Keef","The Leek (Vol. 2)",USZEG1500789,0
"Str8 Ballin","ScHoolboy Q","Blank Face LP",USUM71605653,0
"Full Metal","Yung Simmie","Raider Klan Presents: Shut Up And Vibe 2",USUYG1049718,0
"Crown Violet","Azizi Gibson","Backward Books (Reloaded)",TCACT1632889,0
"Flooded the Face","Lil Uzi Vert","Pink Tape",USAT22306846,0
"Suicide Doors","Lil Uzi Vert","Pink Tape",USAT22306848,0
"Dummy Discards a Heart",Deerhoof,"Apple O' LP",USKRS1039801,0
"My Diamond Star Car",Deerhoof,"Apple O' LP",USKRS1039802,0
"Heart Failure",Deerhoof,"Apple O' LP",USKRS1039803,0
"There Is No Time - Prelude",Madlib,"Sound Ancestors",USA2P2042785,0
"The Call",Madlib,"Sound Ancestors",USA2P2042786,0
"Theme De Crabtree",Madlib,"Sound Ancestors",USA2P2042787,0
"Road Of The Lonely Ones",Madlib,"Road Of The Lonely Ones",USA2P2038330,0
Dior,"Pop Smoke","Meet the Woo",USUM71914275,0
"Wool in the Wash",Crying,"Beyond the Fleeting Gales",QMCE71301184,0
"Really Doe","Danny Brown","Atrocity Exhibition",GBBPW1600100,0
"Just Dropped In","Mickey Newbury","Winter Winds",USHM80883556,0
"And I Grew into Ribbons","Street Sects","And I Grew into Ribbons",USA2B1600513,0
"So Hot You're Hurting My Feelings","Caroline Polachek",Pang,USSM11902945,0
Intro,OutKast,Stankonia,USLF20000461,0
"Gasoline Dreams",OutKast,Stankonia,USLF20000438,0
"I'm Cool (Interlude)",OutKast,"Original Album Classics",USLF20000490,0
"Snappin' & Trappin'",OutKast,Stankonia,USLF20000451,0
"D.F. (Interlude)",OutKast,"Original Album Classics",USLF20000491,0
"Need Me","Lil Tecca","Need Me",USUM72306826,0
"Loose Goose",Madlib,"Sound Ancestors",USA2P2042788,0
Dirtknock,Madlib,Dirtknock,USA2P2038884,0
Hopprock,Madlib,Hopprock,USA2P2038671,0
"Riddim Chant",Madlib,"Sound Ancestors",USA2P2042789,0
"Sound Ancestors",Madlib,"Sound Ancestors",USA2P2042790,0
"One For Quartabê / Right Now",Madlib,"Sound Ancestors",USA2P2042791,0
"Latino Negro",Madlib,"Sound Ancestors",USA2P2042794,0
"Two for 2 - For Dilla",Madlib,"Sound Ancestors",USA2P2042793,0
"Stephen King",Pascal,"Fuck Like A Beast",SELNA2000507,0
"Fuck Like a Beast",Pascal,"Fuck Like a Beast",SELNA2000503,0
"Louna's Intro","Domi, JD Beck","Not Tight",USUM72209197,0
WHATUP,"DOMi JD BECK",WHATUP,USUM72209198,0
SMiLE,"DOMi JD BECK",SMiLE,USUM72204978,0
Bowling,"Domi, JD Beck","Not Tight",USUM72209199,0
"NOT TiGHT","Domi, JD Beck","NOT TiGHT",USUM72209201,0
"TAKE A CHANCE (feat. Anderson .Paak)","DOMi JD BECK, Anderson .Paak","TAKE A CHANCE (feat. Anderson .Paak)",USUM72209208,0
"Space Mountain","Domi, JD Beck","Not Tight",USUM72209209,0
Pilot,"Domi, JD Beck","Not Tight",USUM72209210,0
Whoa,"Domi, JD Beck","Not Tight",USUM72209212,0
"U Don't Have To Rob Me","Domi, JD Beck","Not Tight",USUM72209203,0
"Two Shrimps","Domi, JD Beck","Not Tight",USUM72211283,0
Duke,"Domi, JD Beck","Not Tight",USUM72209206,0
SNiFF,"Domi, JD Beck","Not Tight",USUM72209213,0
"THANK U","DOMi JD BECK","THANK U",USUM72204979,0
"The Song Remains the Same (2013 Remaster)","Led Zeppelin","Houses Of The Holy (Deluxe Edition)",USAT21300890,0
"The Rain Song - 2012 Remaster","Led Zeppelin","Houses Of The Holy (Deluxe Edition)",USAT21300891,0
"Over the Hills and Far Away","Led Zeppelin","Houses of the Holy",USAT21300892,0
"The Crunge - 2012 Remaster","Led Zeppelin","Houses Of The Holy (Deluxe Edition)",USAT21300893,0
"Dancing Days","Led Zeppelin","Houses of the Holy",USAT21300894,0
"D'yer Mak'er","Led Zeppelin","The Complete Studio Albums",USAT21300895,0
"Pinta Manta","Antonio Sanches","Space Echo (Analog Africa No. 20)",DENR91680001,0
"Pinta Manta","Antonio Sanches","Space Echo (Analog Africa No. 20)",DENR91680001,0
"The Ocean","Led Zeppelin","Houses of the Holy",USAT21300897,0
"Meant for You","The Beach Boys",Friends,USCA20100298,0
"Friends - Remastered","The Beach Boys","Friends (Remastered)",USCA20100300,0
"Wake the World - 2001 - Remaster","The Beach Boys",Friends/20/20,USCA20100301,0
"Be Here in the Morning","The Beach Boys",Friends,USCA20100303,0
"When a Man Needs a Woman","The Beach Boys",Friends,USCA20100304,0
"Passing By","The Beach Boys","Friends (2001 - Remaster)",USCA20100305,0
"Anna Lee, The Healer","The Beach Boys","Friends (2001 - Remaster)",USCA20100308,0
"Little Bird","The Beach Boys",Friends,USCA20100309,0
"Be Still","The Beach Boys","Friends (2001 - Remaster)",USCA20100311,0
"Busy Doin' Nothin'","The Beach Boys",Friends,USCA20100312,0
"Diamond Head","The Beach Boys","Friends (2001 - Remaster)",USCA20100313,0
"Transcendental Meditation","The Beach Boys","Friends (2001 - Remaster)",USCA20100315,0
"Death on Two Legs (Dedicated to...)",Queen,"A Night at the Opera",GBUM71100668,0
"Farewell To The Former World","Blue Sky Black Death",Noir,USA2B1104005,0
"Out There","Project Pat","Ghetty Green",USLR59900250,0
Kjærlighet,"I Killed The Prom Queen","Beloved (Deluxe Edition)",USEP41330007,0
Allergic,"Post Malone","Hollywood's Bleeding",USUM71915722,0
"Nightcrawler (feat. Method Man)",CZARFACE,"Every Hero Needs a Villain",QM6MZ1508067,0
"Spaghetti Junction",OutKast,Stankonia,USLF20000445,0
"Kim & Cookie (Interlude)",OutKast,"Original Album Classics",USLF20000492,0
"I'll Call Before I Come",OutKast,Stankonia,USLF20000440,0
"B.O.B. (Bombs Over Baghdad)",OutKast,Stankonia,USLF20000442,0
"Xplosion (feat. B-Real)",OutKast,Stankonia,USLF20000449,0
"Good Hair (Interlude)",OutKast,"Original Album Classics",USLF20000493,0
"We Luv Deez Hoez",OutKast,Stankonia,USLF20000447,0
"Humble Mumble (with Erykah Badu)","Outkast with Erykah Badu",Stankonia,USLF20000443,0
"Drinkin' Again (Interlude)",OutKast,"Original Album Classics",USLF20000494,0
?,OutKast,Stankonia,USLF20000453,0
"Red Velvet",OutKast,Stankonia,USLF20000436,0
"Cruisin' in the ATL (interlude)",OutKast,Stankonia,USLF20000495,0
"Gangsta Sh*t",OutKast,Stankonia,USLF20000431,0
"Toilet Tisha",OutKast,Stankonia,USLF20000480,0
"Slum Beautiful",OutKast,Stankonia,USLF20000455,0
"Pre-Nump (interlude)",OutKast,Stankonia,USLF20000496,0
"Stankonia (Stanklove)",OutKast,Stankonia,USLF20000459,0
"Wat's Wrong (feat. Zacari & Kendrick Lamar)","Isaiah Rashad","The Sun's Tirade",TCACR1650835,0
"Red Dot Music (feat. Action Bronson)","Mac Miller","Watching Movies with the Sound Off",USQY51374458,0
Nightingale,"Mike Slott, Diane Badie?","Project Mooncircle 10th Anniversary Compilation",DEQ121214766,0
"Songs of Old","Jesca Hoop","Memories Are Now",USSUB1617506,0
"Get Shot","Masta Ace, Marco Polo, Masta Ace Marco Polo","A Breukelen Story (Deluxe Edition)",US6680915562,0
"Heart of Gold","Charles Bradley","No Time for Dreaming",US4GZ1002213,0
Flatlands,"billy woods","Today, I Wrote Nothing",QM6P41441981,0
"King Park","La Dispute",Wildlife,USZZ81110111,0
"Psycho (feat. Robb Bank$)","Keith Ape","Psycho (feat. Robb Bank$) - Single",USUYG1082982,0
"Love Is My Drug","John ME","Love Is My Drug",SEBGA0800251,0
"Look Alive","BlocBoy JB","Look Alive (feat. Drake)",USWB11800211,0
IHY2LN,"Zack Fox","IHY2LN + Marinate",US25X2005642,0
Jupiter,Kelela,"Take Me Apart",GBBPW1700116,0
"Rings of Saturn","Nick Cave, the Bad Seeds","Skeleton Tree",GBSG41600002,0
"Picking Flowers Next To Roadkill","Kristoff Krane","Picking Flowers Next To Roadkill",USTCD1093288,0
Gladbag,Da$H,V.I.C.E.S,TCACD1501485,0
"The Hype","Twenty One Pilots",Trench,USAT21810690,0
"I've Seen Footage","Death Grips","The Money Store",USSM11200908,0
"Black Paint","Death Grips","Year Of The Snitch",USUG11801015,0
Anxiety,Preoccupations,Preoccupations,HTTPS://PLAY.GOOGLE.COM/MUSIC/M/TD26QQXWGBLPIDVY5XINFMFOYOM,0
"I Been Young","George Clanton","I Been Young",QZQAY2348922,0
FourFiveSeconds,"Rihanna/Kanye West/Paul McCartney",FourFiveSeconds,USJMT1500001,0
Selah,"Kanye West","JESUS IS KING",USUM71920452,0
"Predormitum (Prologue)",Cunninlynguists,Oneirology,TCAAW1158467,0
Example,Curren$y,"Pilot Talk: Trilogy",USUYG1141481,0
"Dear Summer (feat. JAY-Z)","Memphis Bleek",534,USDJ20500274,0
"Murder (Act Two) F. Big Krit",Cunninlynguists,Oneirology,TCAAW1158472,0
"Nobody (feat. Kanye West)","Chief Keef, Kanye West","I Am Nobody",USZEG1500479,0
Pre-Game,"Sauce Money","Belly (Original Motion Picture Soundtrack)",USMC10500171,0
"Diamonds From Sierra Leone (feat. JAY Z)","Kanye West","Late Registration",USUM70502927,0
"Amore mio aiutami","Piero Piccioni","Amore mio aiutami (Original Motion Picture Soundtrack)",ITF730701379,0
"Bone Thugs N' Haifa","The Alchemist","Israeli Salad",USUYG1072142,0
"Rich Soul",Avelino,F.Y.O,GBKPL1665247,0
Superbug,"King Gizzard The Lizard Wizard","Infest The Rats' Nest",AUTZK1900040,0
"Cheat Code","Rico Nasty","Anger Management",USAT21902579,0
"Shotta Flow","NLE Choppa","Shotta Flow - Single",QZ85M1903991,0
Displacement,"Touché Amoré",Displacement,USEP41614004,0
"Tied Up!","Genesis Owusu","Tied Up!",QM6P42326065,0
"Black Idiom, Pt. 1",Kinkajous,"Hidden Lines",UKKZF1900001,0
"Black Idiom, Pt. 2",Kinkajous,"Hidden Lines",UKKZF1900002,0
"I Feel It",Hannes,"When the City Sleeps",QMFME2126809,0
"Late for the Sky","Jackson Browne","Late for the Sky",USEE17400000,0
"Stayëd tha same",Yeat,"Up 2 Më",USLD91734262,0
"Stayed The Same - Remix",Payme10k,"Stayed The Same (Remix)",QZK6N2215895,0
Comet,"Mike Gao, Alexander Lewis, Chase Moore","Land Escape",US25X1090622,0
"Pot Roast (feat. Key Glock)","Young Nudy",Gumbo,USRC12300566,0
"Brussel Sprout","Young Nudy",Gumbo,USRC12300563,0
"300 Shit","Lil Reese, ATG Productions","Demon Time (Chopped & Screwed)",QZAKB2343601,0
"Everywhere I Go","Lil Reese, ATG Productions","Demon Time (Chopped & Screwed)",QZAKB2343602,0
Fallback,"Lil Reese, ATG Productions","Demon Time (Chopped & Screwed)",QZAKB2343604,0
"The Real Lil Reese","Rx Nephew","Shawty Rxk Too 2",QZRP52190643,0
Team,"Lil Reese","Supa Savage",USZEG1500924,0
"Glamorous Life","The Jacka, Andre Nikatina","The Jacka of The Mob Figaz Hosts and Presents: B.A.R.S. Awards",USBWQ1100173,0
"All Over Me - Dirty","The Jacka","All Over Me",USA2P0827791,0
"Girls Say (Remix)","The Jacka","My Middle Name is Crime",USUYG1003200,0
"Imma King Ft. Game","The Jacka","The Verdict",USEEZ1007153,0
"Girls Say","The Jacka","The Jack Artist",USA2P0503973,0
"Try - Remix","The Jacka, Ampichino","Devilz Rejectz - 36 Zipz",USDYP0710280,0
"Square Crows","Andre Nickatina","My Middle Name is Crime",USUYG1003194,0
"Losing It (feat. Ampichino)","The Jacka, Lee Majors","The Bobots 2.5",USUYG1032005,0
Dirt,"Key Glock",Dirt,USUYG1466781,0
"From Nothing","Key Glock","From Nothing",USUYG1440496,0
"Sucker Free","Key Glock","Glockoma 2 (Deluxe)",USUYG1494307,0
"Let's Go","Key Glock","Glockoma 2 (Deluxe)",USUYG1494308,0
"No Hook","Key Glock","Glockoma 2 (Deluxe)",USUYG1494309,0
Penny,"Key Glock","Glockoma 2 (Deluxe)",USUYG1494310,0
"MaMa Said","Key Glock","Glockoma 2 (Deluxe)",USUYG1494311,0
"Presidential Rolex","Key Glock","Presidential Rolex",USUYG1494312,0
"Lean Habits","Key Glock","Glockoma 2 (Deluxe)",USUYG1494313,0
"Last Man Standing","Key Glock","Glockoma 2 (Deluxe)",USUYG1494314,0
Work,"Key Glock",Work,USUYG1467995,0
"Randy Orton","Key Glock","Glockoma 2",USUYG1467996,0
Chromosomes,"Key Glock","Glockoma 2",USUYG1467994,0
"2 For 1","Key Glock","Glockoma 2",USUYG1467997,0
"Pop My Shit","Key Glock","Glockoma 2",USUYG1467998,0
"Designer Down","Key Glock","Glockoma 2",USUYG1467999,0
"Key Rex","Key Glock","Glockoma 2",USUYG1468001,0
"In & Outta Town","Key Glock","Glockoma 2",USUYG1468002,0
"Fuck Dat Shit","Key Glock","Glockoma 2",USUYG1468003,0
"Money Over Hoes","Key Glock","Glockoma 2",USUYG1468004,0
"Ashore of the Cosmic Sea","Gloria de Oliveira, Dean Hurley","Oceans of Time",US5NR2231103,0
Romeo,Daphni,"Sizzling EP",FRIDO1910955,0
"Fly Away",Daphni,Cherry,FRIDO2210567,0
"Face to Face",Daphni,"Joli Mai",GBAL71719001,0
Ratchet,"Key Glock","Glockoma 2",USUYG1468005,0
"Homicide Gvng","Key Glock","Glockoma 2",USUYG1468006,0
"Fuck A Feature","Key Glock","Glockoma 2",USUYG1468007,0
"Ambition For Cash","Key Glock","Ambition For Cash",USUYG1390429,0
"Tight SWAT","Show Me the Body","Body War",USC4R1601943,0
Stress,Justice,Cross,FR0NT0700360,0
"Wake Up Mr. West","Kanye West","Late Registration",USUM70502664,0
"Heard 'Em Say","Kanye West","Late Registration",USUM70502535,0
"Critical - Cyberspeed mix",RXKNephew,"Critical (Cyberspeed mix)",USUYG1491656,0
Critical,RXKNephew,"Till I'm Dead",USUYG1469240,0
"Slither Conspiracy",RxkNephew,"Slither Conspiracy",QZNWU2034440,0
"I Love My Girlfriend",RXKNephew,"Crack Therapy 3",QZPLR2031956,0
"American tterroristt",RxkNephew,"Crack Therapy 3",QZPLR2031955,0
"Georg (på avd. 361)","Styva Linan",Dallas,SEUM72200926,0
"Nu var det längesen","Styva Linan",Dallas,SEUM72201180,0
Mustang,"Styva Linan",Dallas,SEUM72201372,0
Hålorna,"Styva Linan",Dallas,SEUM72201178,0
Apan,"Styva Linan",Dallas,SEUM72201370,0
"Vädrar fönstret","Styva Linan",Dallas,SEUM72201373,0
"Håll tillbaka","Styva Linan",Dallas,SEUM72201179,0
"Modus Vivendi","Styva Linan",Dallas,SEUM72201181,0
"Yla Som En Hund","Styva Linan","Yla Som En Hund",SEUM72300829,0
